Unnamed: 0,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
45891,alice cooper,scarlet and sheba,1983,blues,want hold wear redveiled shadow wait turn parlour light vulture sister watch try kill want pick bone methodically erotically want body want brain get leave remain want body lock chain referee game like scold shower mood sharpen black glove blood attitude know gratitude cross longitude latitude crack want body want brain get leave remain want body lock chain referee game want body want brain get leave remain want body lock chain referee game,73,0.0009233610533804,0.5569980823868739,0.0009233610616939,0.0009233611013566,0.0009233610389472,0.0189064850189323,0.0009233611393104,0.0009233611061734,0.1344432716880785,0.0009233610433973,0.0009233610812748,0.0292745420101485,0.0445908006551894,0.0009233610863021,0.0009233611130399,0.0009233610391496,0.1931116646810354,0.6835371638079122,0.0577299776405398,0.0675101214574898,0.0972794723825226,0.5665530294840039,violence,0.5285714285714286
54313,dean martin,zing-a zing-a zing boom,1950,jazz,zinga zinga zinga zinga zinga zinga zinga zingboom zinga zinga zinga zinga zing boom funny keep sing zinga zinga zinga zinga zing boom memory keep ring zinga zinga zinga zinga zing boom work charm hearts cling start dance ticket romance music play dancers sway cabellero feel cupid arrow dance true heart zinga zinga boom zinga zinga zinga zinga zing boom escape music get zinga zinga zinga zinga zing boom forget let zinga zinga zinga zinga zing boom worry upset thing away blue zinga zinga zinga zinga zing boom music play dancers sway zinga zinga boom cabellero feel cupid arrow zinga zinga boom dance true zinga zinga boom heart zinga zinga boom zinga zinga boom zinga zinga zinga zinga zing boom zinga zinga zinga zinga zing boom escape music get zinga zinga zinga zinga zing boom forget let zinga zinga zinga zinga zing boom worry upset thing away blue zinga zinga boom zinga zinga boom zinga zingaboom zinga zinga boom boom,160,0.0012531328498642,0.0012531328529349,0.0012531328882181,0.0012531328561911,0.0012531328359024,0.0811259664569462,0.0012531329576467,0.1119508906543346,0.0012531328827358,0.2687371788093289,0.0012531328703788,0.0949211434557825,0.0012531328332661,0.0012531328673749,0.4257209603454306,0.0012531329781851,0.5808512942705513,0.6874086608722405,0.65562214419894,0.0,0.9361088211046992,0.4184002543422777,sadness,1.0
52772,rival sons,good luck,2014,blues,cold stand doorway night unhappy baby sorry waste time know fight gonna hurt right later cross mind hard good luck good luck baby get good luck good luck baby gonna sorry foot door unhappy baby sorry kiss ignore night night offer body leave cold hard good luck good luck baby get good luck good luck baby gonna sorry good luck good luck baby get good luck good luck baby gonna sorry hard good luck good luck baby get good luck good luck baby gonna sorry good luck good luck baby get good luck good luck baby gonna sorry hard,99,0.1411776298569841,0.0729446520138258,0.0005540166336502,0.0829918698994758,0.0005540166215076,0.000554016668999,0.0121885812937804,0.1690958093487803,0.0005540166402717,0.0005540166252665,0.0005540166605397,0.0005540166272069,0.0005540166212846,0.0005540166321728,0.0005540166455037,0.4505645816608826,0.3804830499296003,0.783478193985078,0.0127500128012176,0.0002550607287449,0.2250618301731244,0.8648606442963984,feelings,0.0857142857142857
75603,pantera,the art of shredding,1990,rock,unity rare thing blind eye society bring category minority suppose bear free powerless change world live hand madmen time society need begin aware go free rage hearts bear world live hell closer heaven shred emotion shred emotion shred shred emotion shred emotion,42,0.0021929825099901,0.1455335269788175,0.4965629663702439,0.0616846113448721,0.0021929827878985,0.002192982530836,0.0021929825965771,0.0021929827229339,0.0021929825276665,0.0021929825515249,0.0021929825568559,0.0021929827364804,0.2633241561470245,0.0021929825618728,0.0021929826312553,0.0021929830276153,0.3274125419690242,0.6101581929595159,0.0001275101681828,0.8157894736842105,0.4239488870568837,0.8808771605279363,world/life,0.4285714285714285
9943,terence trent d'arby,wishing well,1987,pop,kiss like bandit steal time underneath sycamore tree cupid hour send valentines sweet lover slowly surely appetite know sweetly softly fall wish wish kiss tell wish butterfly tear wish wish kiss tell wish crocodile cheer hug like monkey monkey lyric commercial,41,0.0018796992698038,0.0018796993114604,0.001879699293408,0.0018796994923072,0.0018796992779126,0.0018796992607337,0.2289844654133702,0.0990313820543215,0.0018796993021863,0.0018796993118238,0.00187969932831,0.0438075952055503,0.0603639278816549,0.0750874071384476,0.3930251379237915,0.0018796992524062,0.8592006931658184,0.5784426838961105,0.0968866434604854,0.0,0.8340890354492992,0.461444641714536,sadness,0.4714285714285714
74003,paul mccartney,ebony and ivory,1982,rock,live perfect piano keyboard lord know people good learn live learn need survive alive live perfect lyric commercial,18,0.0030959752864352,0.0030959753430056,0.7042372578100924,0.0030959752455389,0.0030959757102305,0.0626696127422363,0.0030959752589533,0.0030959754767987,0.0030959753030274,0.0030959752379812,0.0030959752574792,0.0030959752450702,0.0030959757631655,0.0030959754108856,0.0030959752641506,0.0648376046872474,0.5472760749485542,0.7121503474091736,0.0787139344517414,0.0,0.7052761747732892,0.6926830948073653,world/life,0.5428571428571428
68457,rebelution,so high (yeti beats remix),2011,reggae,yeah haha shout beastcoast midwest progress shit know heavensent vent stop fuck beat check rhythms like wesson bless hardheaded settle lesser spit leave smite city hustle live life dealers thrive blind high alive get sicker time close mind lie revolution televise feel poems kill basquiat lock thoughts stop gonna drop shoot goodbye fuck rappers dumbing mass happen shots ask read facts fuck soul gold want story tell lyric unfold piscine flow constant pipe dream nonsense know rappers want honest bring table shake fake game place throne kingdom come real people come know look holy sick see homie gun stupid simple shit resolve care involve fuck hood children know white picket fence sense know dollars cents amend live try survive like chill like ride ride advise stay line surprise get agitate sick wait want money fast homies flip pack wonder momma cousin shit need live life cause sinner know get bigger winter feel like blizzards heart shit sliver shiver waver save thank later daughter favorite fuck famous team magazine limousine team dream nonsense bitch fuck outta,175,0.0004741583869069,0.0897811787161657,0.1628527912484205,0.0004741584110847,0.0118160776601492,0.0004741583714604,0.0235233781058288,0.139490605075839,0.4618796883297272,0.0128631385643355,0.000474158406698,0.000474158396904,0.0225865027353634,0.0004741583952415,0.0004741584333561,0.0107939614535617,0.7682226795191162,0.6279773350767889,0.0005170687922377,0.0003228744939271,0.6362324814509479,0.632621158939098,obscene,0.1285714285714285
31667,aaron tippin,how's the radio know,1995,country,tell bout trouble keep tear world truth live soul radio know radio know leave radio know wrong record spin goodlovegonebad song radio know miss tell radio know play fool choke regret woman forget play backtoback heartbreakers radio know radio know leave radio know wrong record spin goodlovegonebad song radio know miss tell radio know maybe tune mister play song fill sweet apologies crank signal loud strong help bring home help bring home radio know leave radio know wrong record spin goodlovegonebad song radio know miss tell radio know radio know,90,0.0006497725872945,0.0006497726067898,0.0421869412321208,0.0006497725871612,0.0006497725814457,0.0006497726444956,0.0182397581983599,0.4051187827893524,0.0006497726040328,0.4471189068545148,0.0006497726042822,0.0443739104550237,0.0006497726485586,0.0006497725881682,0.0132648041252468,0.0218996251083691,0.5602729340409401,0.7326359510806859,0.3423688176393751,0.0,0.7330997526793074,0.796790450312362,music,0.3571428571428571
50975,joe cocker,what becomes of the broken-hearted,2007,blues,walk land break dream visions things happiness illusion fill sadness confusion break hearted depart know kind piece mind root grow come tumble heart ache grow little stronger stand pain longer walk shadow search light cold comfort sight hop pray care move go break hearted depart know kind piece mind search succeed someones leave grow need lose theres place begin leave unhappy end break hearted depart know kind piece mind,69,0.0010319917949019,0.0010319917993699,0.2396224618322442,0.0010319918263226,0.0010319918029302,0.0271127858776835,0.001031991771448,0.1356101701884566,0.0010319917579664,0.0010319917623719,0.0010319918008758,0.12744021838075,0.0010319919675741,0.0010319918072083,0.4557664784396991,0.0010319918117345,0.5776020794974548,0.7822218803681767,0.1315252324550526,6.609311740890688e-06,0.663025556471558,0.8298245150399092,sadness,0.1857142857142857
76344,foo fighters,good grief,1995,rock,put true things like hand crown give jewel answer think oust come go come go think wind blow hate hate hate hate hate hate hate intend gown piss bowels blue delicate smile miss sideways gull noun gull noun chill petty bandaids wrap hate hate hate hate hate hate hate good grief good grief put true things like hand crown give jewel answer think oust come go come go think wind blow hate hate hate hate hate hate hate,78,0.0008920607453947,0.5146067406367604,0.0008920607102999,0.0008920606715527,0.0008920606607633,0.0008920606650279,0.0008920607199408,0.2925034121700553,0.0008920607090255,0.0668048666052361,0.0008920606909034,0.0008920607194257,0.0008920606696382,0.0008920607685258,0.0008920606836109,0.1127040701788573,0.1335427271742662,0.724149424403251,0.0001405623901228,0.0324898785425101,0.4260098928277001,0.9699690320658664,violence,0.3571428571428571
37081,kenny chesney,you and tequila (with grace potter) (live at red rocks amphitheatre),2012,country,apologize emotions hidin hard explain feel world close eye things hurt nature apologize apologize apologize tire holdin head tire tryin hold cycle fight make tire tryin hold fallin apart slippin away rewindin things fallin apart slippin away fight break breakaway break breakaway break breakaway break breakaway break grind ceilin disappear nothin stand hate feelin weight world shoulder older older older tire holdin head tire tryin hold cycle fight make tire tryin hold fallin apart slippin away rewindin things fallin apart slippin away fight break breakaway break breakaway break breakaway break breakaway fallin apart slippin away rewindin things fallin apart slippin away fight break breakaway break breakaway break breakaway break breakaway,110,0.0007739938131847,0.2101545650843793,0.0961067586012209,0.0007739938303543,0.000773993808089,0.0007739938316338,0.0007739938962408,0.0007739938651408,0.1144758846614835,0.000773993818802,0.0007739938220016,0.0007739938248811,0.0007739938152107,0.0007739938413928,0.5676528842055985,0.000773993852623,0.4833748510776563,0.7120990693023613,0.6234935978851385,6.437246963562753e-05,0.4878400659521848,0.7587512242624593,sadness,0.1142857142857142
30125,don gibson,woman (sensuous woman),1991,country,woman sensuous woman control world live woman sensuous woman release body live step step teach easy lovin night night catch self control overrule passion couldn heartache ahead woman sensuous woman control world live woman sensuous woman release body live true wait know crave ecstasy hearts break conquer lustful spell cast,50,0.0341658045317501,0.0015037594855381,0.3322720566244509,0.0547809015568436,0.001503759402262,0.0015037594322975,0.2987644100429898,0.0015037594848543,0.0015037594708401,0.0015037594033536,0.0015037594770585,0.0015037594553904,0.0015037594169608,0.0015037594240588,0.0587897069812815,0.0015037594005389,0.6133434420015164,0.5025767248673179,0.8975902586247577,0.002742914979757,0.6547815333882935,0.2272030918282933,world/life,0.4142857142857143
39629,jon pardi,heartache medication,2019,country,dive work week drink bartender know mind kick strong serve right drinkin drinkin heartache medication strong dedication gettin turnin loose hardwood jukebox lose neon time heartache medication suit fine drinkin mind heartache medication girl dance country song turnin good time halfway feelin alright drinkin drinkin heartache medication strong dedication gettin turnin loose hardwood jukebox lose neon time heartache medication suit fine drinkin mind heartache medication single drinkin double teardrops turnin bubble yeah little later probably trouble drinkin drinkin heartache medication strong dedication gettin turnin loose hardwood jukebox lose neon time heartache medication suit fine drinkin mind heartache medication heartache medication takin away whoa,103,0.0011441647691286,0.0011441647818186,0.0011441647951567,0.3234660395388471,0.0495066339514456,0.0580339809878116,0.0011441647689651,0.0011441648133457,0.2098687289952651,0.0257051145050864,0.09469622788804,0.0011441649211585,0.001144164965999,0.0448917754199087,0.0011441649811425,0.1243897955460325,0.6057619408642911,0.8285003717662743,0.036244012293185,0.0,0.7320692497938994,0.7917852889900063,night/time,0.0142857142857142
41262,nina simone,do nothin' till you hear from me,1962,blues,nothin till hear attention say people tear seam dream head nothin till hear consider romance word hear know true see somebody mean untrue apart word heart reveal feel kiss cloud memory arm hold thrill nothin till hear baby original lyric tell tell wouldn hurt sine spread story little personal touch nothin till hear attention say people tear seam dream head nothin till hear consider romance word hear true see mean untrue apart word heart reveal feel kiss cloud memroy arm hold thrill nothin till hear,85,0.0161028980746398,0.0007309942067468,0.0007309941729354,0.000730994156858,0.0007309941534155,0.0161201672112787,0.3025785496439628,0.1765755660967428,0.1266842158170894,0.1202880755717022,0.0007309941780964,0.0497664181329662,0.0140050621944497,0.0007309941607207,0.121933231589666,0.0341204623280498,0.5104516408534604,0.7003563828423454,0.7981925684664344,0.0,0.7300082440230832,0.4113930284909798,romantic,0.8285714285714286
2444,bobby vinton,"theme from ""a summer place""",1965,pop,summer place rain safe warm summer place arm reach heart free care know gloomy sky see eye bless sweet secret summer place people share hop dream summer place rain safe warm arm arm arm arm arm arm,37,0.0014224751165628,0.0014224751305832,0.0014224751822113,0.0014224751172726,0.0014224751108806,0.0014224751112309,0.3130807693632043,0.0014224752044207,0.0014224751276724,0.0014224752291414,0.0014224751491893,0.4437690221945047,0.0927718586003364,0.001422475122838,0.1290412226207122,0.0014224751086468,0.1768655908155529,0.5026280029741301,0.8473894050094429,1.7004048582995952e-06,0.4682605111294312,0.2862639954320895,romantic,0.7857142857142857
8868,"""weird al"" yankovic",nature trail to hell,1984,pop,come christmas theatre near horrify film screen homicidal maniac find scout troop hack scene reveal secret end friends spoil surprise believe eye nature trail hell nature trail hell nature trail hell nature trail hell nature trail hell nature trail hell sever head fall right bloody hatchet come right hideous effect like till bring nature trail hellpart bring kid good clean family lose like clock news nature trail hell nature trail hell nature trail hell satan eat cheezwiz nature trail hell nature trail hell nature trail hell,86,0.0013495277509774,0.7508763852691465,0.0466604373846023,0.0417264541751331,0.0013495276826193,0.0013495277311857,0.0013495277075941,0.001349527761151,0.0013495277643185,0.0013495277370494,0.1200574855374612,0.0013495277284407,0.0013495276951067,0.001349527814965,0.0013495277171798,0.0217858494751224,0.4010614101592116,0.5993385124221213,0.0171676879193653,0.0,0.5692497938994229,0.6636531591377026,violence,0.5142857142857142
1895,mary wells,two lovers,1963,pop,lovers ashamed lovers tell bout lover sweet kind treat good like lover make know lovers ashamed lovers tell bout lover know treat make make know darling know tell look think untrue cause cause split personality reality lovers,37,0.0016447368813478,0.0016447368488204,0.0016447368579481,0.0016447368486897,0.0016447368506637,0.0016447368647539,0.3549678024890412,0.4194162057591449,0.0016447370316633,0.0016447368522788,0.0016447368706371,0.0016447368545454,0.0016447368438655,0.1663793206475091,0.0016447368628976,0.0345656180808356,0.6685800931441569,0.4793221034279414,0.4176700980623475,0.0,0.9680544105523494,0.412394060755451,romantic,0.8142857142857143
64011,gregory isaacs,guilty,1979,reggae,think better brand stepper guilty lord victim word want head say want wicked capture crucial cause brutal game play cause want head say want wicked capture know things better brand stepper weary step cause game play want things know say want wicked want good people night want live clean brethren game people play want good things better brand stepper,59,0.0011441647728772,0.0011441648362653,0.0280888963127358,0.0215650444809081,0.0011441647656942,0.0247603812591486,0.0011441647788508,0.287870877822483,0.3305061644769008,0.0011441648175488,0.001144164830024,0.0011441648041789,0.0011441649118534,0.0011441647733214,0.0011441647774552,0.0401057605838488,0.8256254738438212,0.7498397559162115,0.0791155412806639,0.0012550607287449,0.7681368507831822,0.6226108362943867,obscene,0.5857142857142857
20384,june carter cash,i love you sweetheart,1952,country,walk church house wait night hand tremble bible hold firmly right beggin drinkin drinkin add pain sweetheart meet sweetheart tear addin pain sweetheart meet heart break hand sweetheart meet arm say friend kiss hold love take place heart break hand sweetheart meet sweetheart drinkin add pain sweetheart meet heart break tear pain sweetheart meet,54,0.0014224751127771,0.001422475139228,0.0014224751394753,0.0534081934165141,0.0014224751156876,0.0014224751230829,0.3181581826342819,0.0014224751788084,0.0014224751253077,0.001422475117827,0.2266500559548467,0.0014224751530917,0.0014224751400757,0.0014224751225088,0.380446441092831,0.0014224751090592,0.5548575760857792,0.6287465066789734,0.6867466734404353,3.6234817813765184e-06,0.7650453421269579,0.4514343190698247,sadness,0.9714285714285714
18664,major lazer,powerful,2015,pop,like lightning swim time love time touch walk wire power line body time lift heaven star lord beg feel drain need charge like electricity jumpstart heart energy hold touch powerful feel hold touch powerful energy hold touch powerful feel hold touch powerful couldn leave want cause keep pull time love time touch stroke finger scent linger mind run wild thoughts smile gotta energy hold touch powerful feel hold touch powerful feel hold touch powerful energy hold touch powerful feel hold touch powerful feel hold touch powerful hold arm burn like electricity close feel spark take higher infinity,97,0.0007412898507417,0.0007412898983732,0.0007412898727434,0.1136491695169698,0.0007412898980113,0.0160270225208545,0.4298090226335104,0.0007412898874816,0.0007412898767207,0.0007412898467007,0.0007412899133719,0.096456479028839,0.0007412898885706,0.0486429438805563,0.0754454823142291,0.1070817329364166,0.3685692624282465,0.8121170166397456,0.1335332665996652,0.0,0.6990931574608409,0.7947883857834198,romantic,0.0714285714285714
75276,sepultura,inner self,1989,rock,walk dirty streets hate mind feel scorn world follow rule blame lie contradictions arise blame lie contradictions arise nonconformity inner self guide inner self change live life forget filthy ways blame lie contradictions arise blame lie contradictions arise change life betray go light crush oppression betray play dirty think someday fall wait laugh insane hear personality weapon envy walk dirty streets hate mind feel scorn world follow rule nonconformity inner self guide inner self,74,0.0011695906450949,0.3607093114634313,0.2809379321065958,0.0011695907332586,0.0011695906441592,0.0011695906753947,0.0011695906453358,0.0011695907187421,0.0011695906967141,0.0011695907590631,0.0011695906787327,0.0294296741449878,0.0011695906614057,0.0011695906615469,0.2654252667289896,0.0471235460943461,0.2310191703671613,0.7804784247365586,0.0001636547827859,0.0719635627530364,0.0620362737015663,0.9979979354710576,violence,0.4428571428571428
48936,b.b. king,bring it on home to me,1997,blues,change mind leave leave bring bring sweet love bring home yeah know try treat right stay stay night bring bring sweet lovin bring home know laugh leave know hurt baby bring bring sweet love bring home jewelry money baby bring bring sweet love bring home know slave bury bury grave bring bring sweet love bring home,56,0.0889277168903842,0.0672771708079949,0.000956937859739,0.0732894677576621,0.0201303648044074,0.0009569378230187,0.1600895100312686,0.1514450276609612,0.0234177823763001,0.4048966436558657,0.0009569378306566,0.0009569378118963,0.0009569378003174,0.0009569378118492,0.000956937872401,0.0009569378016753,0.3934799090219864,0.6818449862831064,0.0162640725542897,0.0001123481781376,0.4878400659521848,0.4894735451197273,music,0.3285714285714285
24169,stephen stills,jet set (sigh),1972,country,dogrow know jive half alive right know stand look mirror sigh feet jetset good girl world longer go harder hang stand look mirror sigh tryin cool fool know grow right fight stand look mirror sigh,35,0.0016447368705799,0.3479534973341979,0.0016447369927688,0.0016447370205042,0.0016447368714586,0.0016447371302387,0.1033438063777814,0.2298173527590559,0.0331719757452333,0.0016447368705889,0.001644736967109,0.0016447369301061,0.0016447368738622,0.2025518735859403,0.0016447369748166,0.0617799139780071,0.3739846203834074,0.5794682460323564,0.1696778812026919,0.1781376518218623,0.3136850783182192,0.3853661896147306,violence,0.6857142857142857
8285,duran duran,my own way,1982,pop,race yesterday shower fear fly bother live today problem cause cause cause cause number public figure pain put rattle brain green sand everyday dance bull run like broadway broadway,29,0.0023923445211255,0.1990314605266621,0.236220079188462,0.0023923445734274,0.0023923445301665,0.0023923445206953,0.0023923444976081,0.0023923446152665,0.3693885155465413,0.0023923445155502,0.0023923446190033,0.1594747756927919,0.0023923446890877,0.0023923446793782,0.0023923446473466,0.002392344522166,0.6230910863208059,0.7372766197471989,0.0069568342940103,0.0001710526315789,0.7351607584501235,0.8738699346766384,obscene,0.5428571428571428
16956,jamie foxx,fall for your type,2010,pop,save cause know somethin missin champagne sippin suppose different time start feel like wrong thing girl cause recognition get hard listen things live girl girl fine try convince make mistake learn swear fall type yeah type tell fall type type explain shit fall type explain shit fall type believe people like judge past girl reason nothin like girl pray right late gotta promise hearts break like swear fall type yeah type tell fall type type yeah look dress hangin shoulder barely sober tellin movin away startin girl quit playin drink sayin shit dance dance like like ballet shit girl road yeah skid forget damn damn wonder learn lesson feel like second impression hear nothin pose come talkin listen cause swear different wanna meet friends lecture reckless slowly runnin time invest makin mistake tryin correct fall swear fall type yeah type tell fall type type explain shit fall type explain shit fall type believe people like,155,0.0004422821887375,0.0004422821877566,0.0967578398681026,0.0004422822038141,0.0464890430083319,0.0004422821852859,0.0004422821791725,0.1703719462382871,0.3119994691740406,0.0004422821896974,0.0004422822045472,0.0004422822128811,0.0004422822027574,0.1710853084718182,0.1975467246602898,0.0004422821942095,0.5754359363153905,0.6133117965284721,0.3955817224716089,3.279352226720648e-06,0.1745671887881286,0.3933744477304995,obscene,0.1428571428571428
49385,morphine,my brain,2000,blues,brain tune brain tune know tune brain go brain shop say rebuild head say gotta brain work right good ideas good idea fix,23,0.0027700831610238,0.3413569611308564,0.0027700831197417,0.0027700835422254,0.0027700832065588,0.0583623936496536,0.0027700831178543,0.1730310176262412,0.0027700832631797,0.1719803684855068,0.0027700832497369,0.0027700831326127,0.0027700831039552,0.0027700831437662,0.0027700831130501,0.1575629081317794,0.2375175999133543,0.3992769786939465,0.8644576952386499,9.38259109311741e-05,0.3270816158285243,0.3403197377135301,violence,0.2857142857142857
38129,cole swindell,should've ran after you,2015,country,meltin strong drink takin time sip pain gettin gettin place see face kinda like end hell blame know lose yeah walk away space right arm spend minute star eye maybe see lonely look lovin tear away instead stand yeah girl second tail light know lose yeah walk away space right arm yeah second think stop let calm throw girl think hardest thing lose yeah walk away space right arm yeah yeah meltin strong drink take time sippin pain,78,0.0159083471439089,0.0007412898971511,0.0007412898761206,0.1210849697297345,0.1151749474076845,0.0007412898506584,0.0007412899161283,0.0606103641010882,0.0583053356662475,0.0007412898472963,0.0689505242188872,0.0448817615340339,0.000741289851329,0.0735199678439887,0.4060796634735058,0.0007412898765684,0.2071915953644536,0.8223982770556111,0.0008433743407372,5.9008097165991895e-05,0.5321516900247321,0.8848812895858208,sadness,0.0714285714285714
60546,michael henderson,"take me, i'm yours",2003,jazz,presley miscellaneous offer heart long live arm dear lips true eye years roll tear gladly share things wrong dear hold hand beat heart breath forever sweetheart,26,0.0023923445003852,0.0023923445852713,0.2526252820026499,0.0444608754884551,0.0023923444976103,0.0023923445240722,0.4259527231795476,0.0023923447122692,0.0023923445160404,0.0023923445451854,0.002392344517311,0.0023923445558216,0.0023923445026128,0.0023923445325492,0.1542661126076358,0.0023923445929779,0.6133434420015164,0.7109196728456785,0.233934973830295,3.046558704453441e-06,0.8856141797197032,0.7507429661466903,romantic,0.2428571428571428
59498,jack jones,a day in the life of a fool,1995,jazz,life fool long lonely walk avenue welcome sight come stop door home room gloom tear goodbye till come life fool,20,0.1833252516452207,0.0029239767038482,0.1282144167250718,0.1284195977216351,0.0029239766081873,0.0029239767192564,0.0859444028707659,0.0029239766694029,0.002923976655211,0.0029239771482864,0.0029239768589179,0.002923976760452,0.0029239766152503,0.0029239766366178,0.3771723812251166,0.0029239766095388,0.2071915953644536,0.5825962105479066,0.8162648757679476,0.0763157894736842,0.2013602638087386,0.2352113499440623,sadness,0.3571428571428571
55551,brenda lee,where are you?,1963,jazz,go think care heart dream start believe part say goodbye game give vain life pretend end give vain life pretend end tell,22,0.0026315789621436,0.002631578975662,0.4223298108060936,0.0026315789667166,0.0026315789524067,0.002631578968889,0.0693683915328191,0.3499421285876341,0.0026315790610794,0.0026315789887379,0.0026315790529687,0.0026315789920375,0.0026315789528246,0.0026315789546926,0.1188859839136773,0.0026315794157243,0.3988952669771472,0.6074660923518702,0.5773088125590488,0.0,0.218878812860676,0.1851597367205061,world/life,0.8142857142857143
76850,john mellencamp,your life is now,1998,rock,moon roll star season turn like heart finest days lose time life life life undiscovered moment lift head crowd shake world life teach children tell truth high road choose belive victim great compromise belive change mind change live life life life undiscovered moment lift head crowd shake world life life life life undiscovered moment lift head crowd shake world life life life life,63,0.0009569378157704,0.0644976369599255,0.582567639800193,0.0009569378372275,0.0009569377997017,0.0009569378096063,0.0009569378379778,0.0009569379011955,0.0009569378426845,0.0009569378200077,0.0009569378576474,0.1903728528129021,0.1071013697430884,0.0009569378638315,0.0225684204905412,0.0009569378002917,0.6696631647351892,0.7669410045381124,0.0282118757147346,8.977732793522267e-06,0.5640972794723825,0.5535396100458791,world/life,0.3142857142857143
74802,cinderella,nobody's fool,1986,rock,count fall tear fall eye like thousand years break tie phone rise time realize fool fool foooool fooool fool fool road paths beat searchin change life need sweeten lyric commercial,30,0.0020242915331677,0.0020242915766309,0.2419596611274543,0.0020242916549671,0.0020242918162951,0.0020242915022666,0.0020242915170985,0.0020242916705624,0.0020242916889085,0.0020242916088932,0.0756906429460034,0.0559599739098486,0.0020242915560319,0.0020242917363327,0.4625955350873381,0.0020242915025855,0.3469078306076032,0.5665718021690638,0.0654609090972982,0.0016902834008097,0.1374690849134377,0.4584415449211225,sadness,0.4857142857142857
36695,toby keith,red solo cup,2011,country,solo best receptacle barbecue tailgate fair festivals pair testicles prefer drink glass solo cheap disposable years decomposable unlike home foreclosable kiss whoo solo party party solo lift proceed party proceed party easy stack hate easy crack cause beer run pack friends yucky admit ladies smite admire sharply write sharpie hit help solo party party solo lift proceed party proceed party see blue see yellow fellow cause costello fruit loom solo plastic amaze fantastic believe sarcastic look solo myyou friend friend friend friend friendlifelong thank friend solo talk party party party party solo lift proceed party proceed party solo solo party party party party solo solo lift party proceed party yeah yeah solo solo solo solo solo solo solo solo,119,0.0008920606649878,0.0008920606914981,0.0008920607630926,0.0008920606651137,0.0374050913704225,0.0008920608093535,0.0185472804416221,0.1680971017073645,0.5306911117960301,0.033269996503778,0.1095606739905496,0.049363475585292,0.0008920606797106,0.0008920606922464,0.0008920606761329,0.0008920606606935,0.5126177840355248,0.7453529215701356,0.2881518957348351,0.0,0.7846248969497115,0.5605468358971771,obscene,0.1285714285714285
80112,metallica,hardwired,2016,rock,desperation wretched pain creation go insane fuck shit outta luck hardwired selfdestruct paranoia crook borderline great destroyer doom design fuck shit outta luck hardwired selfdestruct planet burn flame fear return vain feel fade comprehend feel terminate fuck shit outta luck hardwired selfdestruct hardwired selfdestruct selfdestruct selfdestruct selfdestruct,47,0.002192982465193,0.0805557720172003,0.0021929825578314,0.0021929824580055,0.0021929824561994,0.002192982456414,0.0021929824561406,0.0021929824605918,0.4801934272200486,0.0021929824752524,0.0021929824981909,0.1503528546626837,0.0021929828900211,0.0021929824596826,0.0021929826676683,0.2560032083670506,0.073973789667497,0.8340640463554085,1.0542179259216124e-05,0.0041700404858299,0.4960840890354492,0.9919917418842308,obscene,0.0571428571428571
6379,suicide,che,1977,pop,alright come pray hurray hurray wear smoke cigar die world lie say saint know hurray hurray hurray hurray hurray hurray,20,0.0047846898608436,0.4853959447398682,0.0047846896228807,0.0047846890358867,0.0047846890632949,0.0047846894011768,0.0047846890270813,0.1704356825568857,0.0047846894234224,0.0047846891147629,0.0047846893988553,0.0047846891768272,0.0047846892358533,0.2676133452016055,0.0047846891203596,0.0047846890028652,0.0343333694357197,0.5604184293515883,0.0013744993719873,0.7591093117408907,0.0446207749381698,0.1100823168851719,violence,0.6142857142857143
9896,bodeans,dreams,1987,pop,road ahead long ride restless young want desire know dream night dream dream night dream choice wild crazy voice start feel like restless go free years finally dream night dream dream night dream young leave problems time time pray right night dream night dream dream night dream,47,0.0011961723614809,0.0011961723505261,0.0011961723500818,0.3009770863893135,0.0011961722545258,0.0011961723076801,0.0011961723272211,0.001196172363835,0.0011961723312179,0.0011961723909215,0.20132559044845,0.0011961723928738,0.1117961888824076,0.0011961725174371,0.0011961723322614,0.0219143397726397,0.3761507635654716,0.5887239443119759,0.0127500128012176,1.6295546558704456e-05,0.3971558120362737,0.7717646437005838,night/time,0.4714285714285714
34247,chris cagle,what a beautiful day,2003,country,stumble hello avenue grab bite talk afternoon catch movie fourteen sixtyseven say feel wonderful emotion yeah life count bless know down leave choose stay beautiful beautiful sixteen ask rest life eighty lose girl foolish pride say eighty give seven feel wonderful emotion yeah life count bless know down leave choose stay beautiful eighteen thousand years yeah feel wonderful emotion yeah life count bless know down leave choose stay beautiful beautiful thank say hello avenue,74,0.0009746588881822,0.0009746589741266,0.3928771163498145,0.0009746589163041,0.0796906334819033,0.0009746588796997,0.0009746588766521,0.1629184318366079,0.0009746589264527,0.0009746588785913,0.0749320765289542,0.0009746588801251,0.0874450750346587,0.1493436746831386,0.0009746589488676,0.0410970852201374,0.5570237192678438,0.7631207855805964,0.2389550591918265,1.45748987854251e-06,0.7423742786479802,0.8148090310728423,world/life,0.2428571428571428
